[2022-05-11 14:20:59,709]:[INFO]:Time run Phuong Phu Thuong: 0:00:01.690628 minutes
[2022-05-11 14:20:59,709]:[INFO]:Save to data/url/restaurant_Phuong Phu Thuong.txt
[2022-05-11 14:20:59,709]:[INFO]:query_search: restaurant near Phuong Nhat Tan
[2022-05-11 14:21:15,676]:[INFO]:Scrolling url ...
[2022-05-11 14:22:52,670]:[INFO]:all_link_restaurant: 160
[2022-05-11 14:22:57,676]:[INFO]:Time run Phuong Nhat Tan: 0:00:01.966099 minutes
[2022-05-11 14:22:57,676]:[INFO]:Save to data/url/restaurant_Phuong Nhat Tan.txt
[2022-05-11 14:22:57,676]:[INFO]:query_search: restaurant near Phuong Tu Lien
[2022-05-11 14:23:14,412]:[INFO]:Scrolling url ...
[2022-05-11 14:25:08,415]:[INFO]:all_link_restaurant: 200
[2022-05-11 14:25:13,422]:[INFO]:Time run Phuong Tu Lien: 0:00:02.262424 minutes
[2022-05-11 14:25:13,422]:[INFO]:Save to data/url/restaurant_Phuong Tu Lien.txt
[2022-05-11 14:25:13,422]:[INFO]:query_search: restaurant near Phuong Quang An
[2022-05-11 14:25:28,577]:[INFO]:Scrolling url ...
[2022-05-11 14:27:06,604]:[INFO]:all_link_restaurant: 162
[2022-05-11 14:27:11,610]:[INFO]:Time run Phuong Quang An: 0:00:01.969793 minutes
[2022-05-11 14:27:11,610]:[INFO]:Save to data/url/restaurant_Phuong Quang An.txt
[2022-05-11 14:27:11,611]:[INFO]:query_search: restaurant near Phuong Xuan La
[2022-05-11 14:27:28,034]:[INFO]:Scrolling url ...
[2022-05-11 14:28:56,830]:[INFO]:all_link_restaurant: 147
[2022-05-11 14:29:01,836]:[INFO]:Time run Phuong Xuan La: 0:00:01.837091 minutes
[2022-05-11 14:29:01,836]:[INFO]:Save to data/url/restaurant_Phuong Xuan La.txt
[2022-05-11 14:29:01,837]:[INFO]:query_search: restaurant near Phuong Yen Phu
[2022-05-11 14:29:18,972]:[INFO]:Scrolling url ...
[2022-05-11 14:31:22,651]:[INFO]:all_link_restaurant: 220
[2022-05-11 14:31:27,658]:[INFO]:Time run Phuong Yen Phu: 0:00:02.430349 minutes
[2022-05-11 14:31:27,658]:[INFO]:Save to data/url/restaurant_Phuong Yen Phu.txt
[2022-05-11 14:31:27,659]:[INFO]:query_search: restaurant near Phuong Buoi
[2022-05-11 14:31:41,599]:[INFO]:Scrolling url ...
[2022-05-11 14:33:44,281]:[INFO]:all_link_restaurant: 220
[2022-05-11 14:33:49,288]:[INFO]:Time run Phuong Buoi: 0:00:02.360480 minutes
[2022-05-11 14:33:49,288]:[INFO]:Save to data/url/restaurant_Phuong Buoi.txt
[2022-05-11 14:33:49,289]:[INFO]:query_search: restaurant near Phuong Thuy Khue
[2022-05-11 14:34:02,816]:[INFO]:Scrolling url ...
[2022-05-11 14:35:39,795]:[INFO]:all_link_restaurant: 160
[2022-05-11 14:35:44,799]:[INFO]:Time run Phuong Thuy Khue: 0:00:01.925178 minutes
[2022-05-11 14:35:44,800]:[INFO]:Save to data/url/restaurant_Phuong Thuy Khue.txt
[2022-05-11 14:35:44,800]:[INFO]:query_search: restaurant near Phuong Nghia Do
[2022-05-11 14:35:58,453]:[INFO]:Scrolling url ...
[2022-05-11 14:38:01,181]:[INFO]:all_link_restaurant: 220
[2022-05-11 14:38:06,193]:[INFO]:Time run Phuong Nghia Do: 0:00:02.356540 minutes
[2022-05-11 14:38:06,193]:[INFO]:Save to data/url/restaurant_Phuong Nghia Do.txt
[2022-05-11 14:38:06,194]:[INFO]:query_search: restaurant near Phuong Nghia Tan
[2022-05-11 14:38:19,892]:[INFO]:Scrolling url ...
[2022-05-11 14:40:30,516]:[INFO]:all_link_restaurant: 240
[2022-05-11 14:40:35,523]:[INFO]:Time run Phuong Nghia Tan: 0:00:02.488813 minutes
[2022-05-11 14:40:35,523]:[INFO]:Save to data/url/restaurant_Phuong Nghia Tan.txt
[2022-05-11 14:40:35,523]:[INFO]:query_search: restaurant near Phuong Mai Dich
[2022-05-11 14:40:49,391]:[INFO]:Scrolling url ...
[2022-05-11 14:42:17,531]:[INFO]:all_link_restaurant: 222
[2022-05-11 14:42:22,537]:[INFO]:Time run Phuong Mai Dich: 0:00:01.783569 minutes
[2022-05-11 14:42:22,538]:[INFO]:Save to data/url/restaurant_Phuong Mai Dich.txt
[2022-05-11 14:42:22,538]:[INFO]:query_search: restaurant near Phuong Dich Vong
[2022-05-11 14:42:36,869]:[INFO]:Scrolling url ...
[2022-05-11 14:44:39,296]:[INFO]:all_link_restaurant: 220
[2022-05-11 14:44:44,302]:[INFO]:Time run Phuong Dich Vong: 0:00:02.362737 minutes
[2022-05-11 14:44:44,303]:[INFO]:Save to data/url/restaurant_Phuong Dich Vong.txt
[2022-05-11 14:44:44,303]:[INFO]:query_search: restaurant near Phuong Dich Vong Hau
[2022-05-11 14:44:58,086]:[INFO]:Scrolling url ...
[2022-05-11 14:47:00,509]:[INFO]:all_link_restaurant: 220
[2022-05-11 14:47:05,517]:[INFO]:Time run Phuong Dich Vong Hau: 0:00:02.353568 minutes
[2022-05-11 14:47:05,518]:[INFO]:Save to data/url/restaurant_Phuong Dich Vong Hau.txt
[2022-05-11 14:47:05,523]:[INFO]:query_search: restaurant near Phuong Quan Hoa
[2022-05-11 14:48:23,230]:[INFO]:Scrolling url ...
[2022-05-11 14:48:36,788]:[INFO]:query_search: restaurant near Phuong Yen Hoa
[2022-05-11 14:48:36,793]:[INFO]:query_search: restaurant near Phuong Trung Hoa
[2022-05-11 14:48:36,798]:[INFO]:query_search: restaurant near Phuong Cat Linh
[2022-05-11 14:48:36,802]:[INFO]:query_search: restaurant near Phuong Van Mieu
[2022-05-11 14:48:36,807]:[INFO]:query_search: restaurant near Phuong Quoc Tu Giam
[2022-05-11 14:48:36,813]:[INFO]:query_search: restaurant near Phuong Lang Thuong
[2022-05-11 14:48:36,820]:[INFO]:query_search: restaurant near Phuong O Cho Dua
[2022-05-11 14:48:36,824]:[INFO]:query_search: restaurant near Phuong Van Chuong
[2022-05-11 14:48:36,828]:[INFO]:query_search: restaurant near Phuong Hang Bot
[2022-05-11 14:48:36,831]:[INFO]:query_search: restaurant near Phuong Lang Ha
[2022-05-11 14:48:36,835]:[INFO]:query_search: restaurant near Phuong Kham Thien
[2022-05-11 14:48:36,840]:[INFO]:query_search: restaurant near Phuong Tho Quan
[2022-05-11 14:48:36,844]:[INFO]:query_search: restaurant near Phuong Nam Dong
[2022-05-11 14:48:36,848]:[INFO]:query_search: restaurant near Phuong Trung Phung
[2022-05-11 14:48:36,852]:[INFO]:query_search: restaurant near Phuong Quang Trung
[2022-05-11 14:48:36,856]:[INFO]:query_search: restaurant near Phuong Trung Liet
[2022-05-11 14:48:36,860]:[INFO]:query_search: restaurant near Phuong Phuong Lien
[2022-05-11 14:48:36,864]:[INFO]:query_search: restaurant near Phuong Thinh Quang
[2022-05-11 14:48:36,868]:[INFO]:query_search: restaurant near Phuong Trung Tu
